"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0011,"(9e-04,0.0014)",0.0011
"e1a1","Effect of screening, same treatment",10,"MRR",0.7333,"(0.7276,0.8358)",0.7792
"e1a1","Effect of screening, same treatment",10,"ARR",4e-04,"(2e-04,4e-04)",3e-04
"e1a1","Effect of screening, same treatment",10,"NNS",2500,"(2380.9524,4545.4545)",3202.4546
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0066,"(0.006,0.007)",0.0066
"e1a1","Effect of screening, same treatment",25,"MRR",0.7952,"(0.7618,0.8188)",0.7888
"e1a1","Effect of screening, same treatment",25,"ARR",0.0017,"(0.0015,0.002)",0.0018
"e1a1","Effect of screening, same treatment",25,"NNS",588.2353,"(494.7508,669.0157)",572.9565
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0025,"(0.0022,0.0028)",0.0025
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0019,"(0.0016,0.0021)",0.0019
"e1a2","Effect of screening, same treatment",10,"MRR",0.76,"(0.698,0.8018)",0.7476
"e1a2","Effect of screening, same treatment",10,"ARR",6e-04,"(5e-04,8e-04)",6e-04
"e1a2","Effect of screening, same treatment",10,"NNS",1666.6667,"(1249.2183,2091.3043)",1616.8034
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0098,"(0.0092,0.0104)",0.0098
"e1a2","Effect of screening, same treatment",25,"MRR",0.7538,"(0.7341,0.7879)",0.757
"e1a2","Effect of screening, same treatment",25,"ARR",0.0032,"(0.0028,0.0035)",0.0032
"e1a2","Effect of screening, same treatment",25,"NNS",312.5,"(285.2869,357.8149)",318.1725
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0034,"(0.003,0.0037)",0.0034
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0025,"(0.0021,0.0027)",0.0025
"e1a3","Effect of screening, same treatment",10,"MRR",0.7353,"(0.6956,0.7765)",0.7356
"e1a3","Effect of screening, same treatment",10,"ARR",9e-04,"(7e-04,0.0011)",9e-04
"e1a3","Effect of screening, same treatment",10,"NNS",1111.1111,"(938.7674,1388.8889)",1134.6835
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0121,"(0.0115,0.0128)",0.0121
"e1a3","Effect of screening, same treatment",25,"MRR",0.7469,"(0.7278,0.7714)",0.7465
"e1a3","Effect of screening, same treatment",25,"ARR",0.0041,"(0.0037,0.0045)",0.0041
"e1a3","Effect of screening, same treatment",25,"NNS",243.9024,"(221.472,268.1344)",243.6586
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0041,"(0.0038,0.0045)",0.0041
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.003,"(0.0027,0.0033)",0.003
"e1a4","Effect of screening, same treatment",10,"MRR",0.7317,"(0.6914,0.7681)",0.7277
"e1a4","Effect of screening, same treatment",10,"ARR",0.0011,"(0.001,0.0013)",0.0011
"e1a4","Effect of screening, same treatment",10,"NNS",909.0909,"(757.5758,1047.4232)",901.2199
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0138,"(0.0132,0.0144)",0.0138
"e1a4","Effect of screening, same treatment",25,"MRR",0.7419,"(0.7194,0.763)",0.7406
"e1a4","Effect of screening, same treatment",25,"ARR",0.0048,"(0.0043,0.0052)",0.0048
"e1a4","Effect of screening, same treatment",25,"NNS",208.3333,"(191.013,230.4425)",208.0133
