"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",9e-04,"(8e-04,0.0011)",9e-04
"e1a1","Effect of screening, same treatment",10,"MRR",0.6,"(0.5746,0.7156)",0.6451
"e1a1","Effect of screening, same treatment",10,"ARR",6e-04,"(4e-04,7e-04)",5e-04
"e1a1","Effect of screening, same treatment",10,"NNS",1666.6667,"(1526.2238,2599.5277)",1967.9138
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0055,"(0.005,0.0059)",0.0055
"e1a1","Effect of screening, same treatment",25,"MRR",0.6627,"(0.6249,0.6938)",0.6598
"e1a1","Effect of screening, same treatment",25,"ARR",0.0028,"(0.0025,0.0032)",0.0028
"e1a1","Effect of screening, same treatment",25,"NNS",357.1429,"(317.4131,404.8583)",354.7982
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0025,"(0.0022,0.0028)",0.0025
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0015,"(0.0013,0.0017)",0.0015
"e1a2","Effect of screening, same treatment",10,"MRR",0.6,"(0.5258,0.6475)",0.5868
"e1a2","Effect of screening, same treatment",10,"ARR",0.001,"(8e-04,0.0012)",0.001
"e1a2","Effect of screening, same treatment",10,"NNS",1000,"(819.3913,1220.4373)",981.0708
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0078,"(0.0072,0.0084)",0.0078
"e1a2","Effect of screening, same treatment",25,"MRR",0.6,"(0.5748,0.6357)",0.6026
"e1a2","Effect of screening, same treatment",25,"ARR",0.0052,"(0.0046,0.0056)",0.0052
"e1a2","Effect of screening, same treatment",25,"NNS",192.3077,"(178.8612,216.4747)",194.1571
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0034,"(0.003,0.0037)",0.0034
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0019,"(0.0016,0.0021)",0.0019
"e1a3","Effect of screening, same treatment",10,"MRR",0.5588,"(0.5055,0.6141)",0.5629
"e1a3","Effect of screening, same treatment",10,"ARR",0.0015,"(0.0012,0.0017)",0.0015
"e1a3","Effect of screening, same treatment",10,"NNS",666.6667,"(598.5297,809.8938)",683.8945
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0095,"(0.0089,0.0101)",0.0095
"e1a3","Effect of screening, same treatment",25,"MRR",0.5864,"(0.5557,0.6098)",0.5822
"e1a3","Effect of screening, same treatment",25,"ARR",0.0067,"(0.0063,0.0073)",0.0068
"e1a3","Effect of screening, same treatment",25,"NNS",149.2537,"(137.6326,158.2408)",147.6342
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0041,"(0.0038,0.0045)",0.0041
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0025)",0.0023
"e1a4","Effect of screening, same treatment",10,"MRR",0.561,"(0.4968,0.5899)",0.5503
"e1a4","Effect of screening, same treatment",10,"ARR",0.0018,"(0.0016,0.0021)",0.0018
"e1a4","Effect of screening, same treatment",10,"NNS",555.5556,"(479.4686,619.536)",543.7774
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0106,"(0.01,0.0113)",0.0106
