"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.001,"(8e-04,0.0012)",0.001
"e1a1","Effect of screening, same treatment",10,"MRR",0.6667,"(0.6357,0.7844)",0.7137
"e1a1","Effect of screening, same treatment",10,"ARR",5e-04,"(3e-04,5e-04)",4e-04
"e1a1","Effect of screening, same treatment",10,"NNS",2000,"(1886.7925,3342.6029)",2450.7508
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.006,"(0.0055,0.0064)",0.006
"e1a1","Effect of screening, same treatment",25,"MRR",0.7229,"(0.6928,0.7473)",0.7197
"e1a1","Effect of screening, same treatment",25,"ARR",0.0023,"(0.002,0.0027)",0.0023
"e1a1","Effect of screening, same treatment",25,"NNS",434.7826,"(375.2006,487.9355)",430.6803
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0025,"(0.0022,0.0028)",0.0025
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0018,"(0.0015,0.002)",0.0018
"e1a2","Effect of screening, same treatment",10,"MRR",0.72,"(0.6399,0.7716)",0.7094
"e1a2","Effect of screening, same treatment",10,"ARR",7e-04,"(6e-04,9e-04)",7e-04
"e1a2","Effect of screening, same treatment",10,"NNS",1428.5714,"(1117.0412,1791.1877)",1401.561
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0093,"(0.0086,0.0099)",0.0093
"e1a2","Effect of screening, same treatment",25,"MRR",0.7154,"(0.69,0.7428)",0.7128
"e1a2","Effect of screening, same treatment",25,"ARR",0.0037,"(0.0033,0.0041)",0.0037
"e1a2","Effect of screening, same treatment",25,"NNS",270.2703,"(245.3841,299.8732)",268.8854
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0034,"(0.003,0.0037)",0.0034
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0024,"(0.002,0.0026)",0.0024
"e1a3","Effect of screening, same treatment",10,"MRR",0.7059,"(0.6633,0.7526)",0.7073
"e1a3","Effect of screening, same treatment",10,"ARR",0.001,"(8e-04,0.0012)",0.001
"e1a3","Effect of screening, same treatment",10,"NNS",1000,"(869.2529,1250)",1024.0965
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0115,"(0.0109,0.0122)",0.0115
"e1a3","Effect of screening, same treatment",25,"MRR",0.7099,"(0.6903,0.7366)",0.7111
"e1a3","Effect of screening, same treatment",25,"ARR",0.0047,"(0.0043,0.005)",0.0047
"e1a3","Effect of screening, same treatment",25,"NNS",212.766,"(198.0198,233.3862)",213.6822
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0041,"(0.0038,0.0045)",0.0041
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0029,"(0.0026,0.0032)",0.0029
"e1a4","Effect of screening, same treatment",10,"MRR",0.7073,"(0.6622,0.7459)",0.7045
"e1a4","Effect of screening, same treatment",10,"ARR",0.0012,"(0.001,0.0014)",0.0012
"e1a4","Effect of screening, same treatment",10,"NNS",833.3333,"(711.6261,962.0897)",829.8188
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0132,"(0.0126,0.0139)",0.0132
"e1a4","Effect of screening, same treatment",25,"MRR",0.7097,"(0.6887,0.7314)",0.7096
"e1a4","Effect of screening, same treatment",25,"ARR",0.0054,"(0.0049,0.0058)",0.0054
"e1a4","Effect of screening, same treatment",25,"NNS",185.1852,"(172.7116,203.9309)",185.7569
"e2a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0017,"(0.0014,0.002)",0.0017
"e2a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0012,"(0.001,0.0015)",0.0012
"e2a1","Effect of screening, same treatment",10,"MRR",0.7059,"(0.6697,0.7974)",0.728
"e2a1","Effect of screening, same treatment",10,"ARR",5e-04,"(3e-04,6e-04)",5e-04
"e2a1","Effect of screening, same treatment",10,"NNS",2000,"(1680.0847,3030.303)",2220.6607
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0097,"(0.009,0.0102)",0.0097
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0071,"(0.0066,0.0076)",0.0071
"e2a1","Effect of screening, same treatment",25,"MRR",0.732,"(0.7063,0.7622)",0.7352
"e2a1","Effect of screening, same treatment",25,"ARR",0.0026,"(0.0023,0.0028)",0.0026
"e2a1","Effect of screening, same treatment",25,"NNS",384.6154,"(352.055,438.8226)",391.2214
"e2a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0027,"(0.0025,0.0031)",0.0027
"e2a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.002,"(0.0017,0.0022)",0.002
"e2a2","Effect of screening, same treatment",10,"MRR",0.7407,"(0.6711,0.7705)",0.7185
"e2a2","Effect of screening, same treatment",10,"ARR",7e-04,"(6e-04,9e-04)",8e-04
"e2a2","Effect of screening, same treatment",10,"NNS",1428.5714,"(1080.8205,1639.3443)",1321.1855
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0144,"(0.0136,0.0151)",0.0144
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0104,"(0.0097,0.011)",0.0104
"e2a2","Effect of screening, same treatment",25,"MRR",0.7222,"(0.7039,0.7486)",0.7239
"e2a2","Effect of screening, same treatment",25,"ARR",0.004,"(0.0035,0.0043)",0.004
"e2a2","Effect of screening, same treatment",25,"NNS",250,"(231.7366,282.1522)",252.8951
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0032,0.0039)",0.0036
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0026,"(0.0022,0.0029)",0.0026
"e2a3","Effect of screening, same treatment",10,"MRR",0.7222,"(0.6737,0.7606)",0.7143
"e2a3","Effect of screening, same treatment",10,"ARR",0.001,"(8e-04,0.0012)",0.001
"e2a3","Effect of screening, same treatment",10,"NNS",1000,"(816.1735,1176.4706)",981.7789
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0168,0.0184)",0.0176
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0127,"(0.012,0.0134)",0.0127
"e2a3","Effect of screening, same treatment",25,"MRR",0.7216,"(0.7009,0.7412)",0.7203
"e2a3","Effect of screening, same treatment",25,"ARR",0.0049,"(0.0045,0.0053)",0.0049
"e2a3","Effect of screening, same treatment",25,"NNS",204.0816,"(187.4016,221.7295)",203.4852
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0043,"(0.004,0.0047)",0.0043
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0031,"(0.0028,0.0034)",0.0031
"e2a4","Effect of screening, same treatment",10,"MRR",0.7209,"(0.6673,0.7507)",0.7105
"e2a4","Effect of screening, same treatment",10,"ARR",0.0012,"(0.0011,0.0015)",0.0013
"e2a4","Effect of screening, same treatment",10,"NNS",833.3333,"(666.6667,943.3962)",801.6446
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0199,"(0.0192,0.0209)",0.0199
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0143,"(0.0137,0.015)",0.0143
"e2a4","Effect of screening, same treatment",25,"MRR",0.7186,"(0.7004,0.7399)",0.7178
"e2a4","Effect of screening, same treatment",25,"ARR",0.0056,"(0.0051,0.0061)",0.0056
"e2a4","Effect of screening, same treatment",25,"NNS",178.5714,"(164.2036,195.1977)",178.0117
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0022)",0.0019
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0014,"(0.0012,0.0017)",0.0014
"e3a1","Effect of screening, same treatment",10,"MRR",0.7368,"(0.6802,0.8003)",0.7404
"e3a1","Effect of screening, same treatment",10,"ARR",5e-04,"(4e-04,7e-04)",5e-04
"e3a1","Effect of screening, same treatment",10,"NNS",2000,"(1526.2238,2777.7778)",2049.089
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.011,"(0.0103,0.0115)",0.011
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0082,"(0.0076,0.0087)",0.0082
"e3a1","Effect of screening, same treatment",25,"MRR",0.7455,"(0.7246,0.771)",0.7501
"e3a1","Effect of screening, same treatment",25,"ARR",0.0028,"(0.0025,0.003)",0.0027
"e3a1","Effect of screening, same treatment",25,"NNS",357.1429,"(328.2945,400.8434)",366.3659
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.003,"(0.0026,0.0033)",0.003
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0021,"(0.0019,0.0024)",0.0021
"e3a2","Effect of screening, same treatment",10,"MRR",0.7,"(0.6835,0.7811)",0.7274
"e3a2","Effect of screening, same treatment",10,"ARR",9e-04,"(6e-04,0.001)",8e-04
"e3a2","Effect of screening, same treatment",10,"NNS",1111.1111,"(1030.9278,1600.7424)",1260.4454
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0156,"(0.0149,0.0164)",0.0156
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0115,"(0.0108,0.0121)",0.0115
"e3a2","Effect of screening, same treatment",25,"MRR",0.7372,"(0.7156,0.7536)",0.7353
"e3a2","Effect of screening, same treatment",25,"ARR",0.0041,"(0.0038,0.0045)",0.0041
"e3a2","Effect of screening, same treatment",25,"NNS",243.9024,"(222.4144,265.4746)",242.2698
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0038,"(0.0034,0.0042)",0.0038
