"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",8e-04,"(7e-04,0.001)",8e-04
"e1a1","Effect of screening, same treatment",10,"MRR",0.5333,"(0.4983,0.6591)",0.5797
"e1a1","Effect of screening, same treatment",10,"ARR",7e-04,"(5e-04,8e-04)",6e-04
"e1a1","Effect of screening, same treatment",10,"NNS",1428.5714,"(1315.7895,2130.8877)",1656.1669
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0049,"(0.0045,0.0053)",0.0049
"e1a1","Effect of screening, same treatment",25,"MRR",0.5904,"(0.5603,0.625)",0.5907
"e1a1","Effect of screening, same treatment",25,"ARR",0.0034,"(0.003,0.0037)",0.0034
"e1a1","Effect of screening, same treatment",25,"NNS",294.1176,"(268.0965,333.9186)",294.6019
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0025,"(0.0022,0.0028)",0.0025
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0014,"(0.0011,0.0016)",0.0014
"e1a2","Effect of screening, same treatment",10,"MRR",0.56,"(0.4801,0.6183)",0.5485
"e1a2","Effect of screening, same treatment",10,"ARR",0.0011,"(9e-04,0.0013)",0.0011
"e1a2","Effect of screening, same treatment",10,"NNS",909.0909,"(763.1119,1098.9011)",897.4837
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0073,"(0.0067,0.0078)",0.0073
"e1a2","Effect of screening, same treatment",25,"MRR",0.5615,"(0.5318,0.5911)",0.5583
"e1a2","Effect of screening, same treatment",25,"ARR",0.0057,"(0.0052,0.0062)",0.0057
"e1a2","Effect of screening, same treatment",25,"NNS",175.4386,"(161.9026,193.4639)",174.6403
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0034,"(0.003,0.0037)",0.0034
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0018,"(0.0015,0.002)",0.0018
"e1a3","Effect of screening, same treatment",10,"MRR",0.5294,"(0.4867,0.5864)",0.5346
"e1a3","Effect of screening, same treatment",10,"ARR",0.0016,"(0.0013,0.0018)",0.0016
"e1a3","Effect of screening, same treatment",10,"NNS",625,"(566.2846,760.6118)",642.081
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0089,"(0.0083,0.0095)",0.0089
"e1a3","Effect of screening, same treatment",25,"MRR",0.5494,"(0.5231,0.5737)",0.5468
"e1a3","Effect of screening, same treatment",25,"ARR",0.0073,"(0.0069,0.0079)",0.0074
"e1a3","Effect of screening, same treatment",25,"NNS",136.9863,"(127.3034,144.6535)",136.0705
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0041,"(0.0038,0.0045)",0.0041
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0022,"(0.0019,0.0024)",0.0022
"e1a4","Effect of screening, same treatment",10,"MRR",0.5366,"(0.4759,0.5663)",0.5271
"e1a4","Effect of screening, same treatment",10,"ARR",0.0019,"(0.0017,0.0022)",0.0019
"e1a4","Effect of screening, same treatment",10,"NNS",526.3158,"(460.8295,584.7953)",516.9206
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0101,"(0.0094,0.0107)",0.0101
"e1a4","Effect of screening, same treatment",25,"MRR",0.543,"(0.519,0.5656)",0.5413
"e1a4","Effect of screening, same treatment",25,"ARR",0.0085,"(0.0079,0.0091)",0.0085
