"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0071,"(0.0066,0.0076)",0.0071
"e1a1","Effect of screening, same treatment",25,"MRR",0.8659,"(0.8488,0.893)",0.8684
"e1a1","Effect of screening, same treatment",25,"ARR",0.0011,"(9e-04,0.0013)",0.0011
"e1a1","Effect of screening, same treatment",25,"NNS",909.0909,"(787.1404,1164.7727)",934.8449
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.012,"(0.0113,0.0126)",0.012
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0098,"(0.0093,0.0104)",0.0098
"e1a2","Effect of screening, same treatment",25,"MRR",0.8167,"(0.7958,0.8368)",0.8152
"e1a2","Effect of screening, same treatment",25,"ARR",0.0022,"(0.0019,0.0025)",0.0022
"e1a2","Effect of screening, same treatment",25,"NNS",454.5455,"(396.7529,522.2649)",452.2722
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0151,"(0.0143,0.0159)",0.0151
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0119,"(0.0114,0.0127)",0.0119
"e1a3","Effect of screening, same treatment",25,"MRR",0.7881,"(0.7701,0.8101)",0.7909
"e1a3","Effect of screening, same treatment",25,"ARR",0.0032,"(0.0028,0.0035)",0.0032
"e1a3","Effect of screening, same treatment",25,"NNS",312.5,"(285.7143,357.2112)",317.9853
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0167,0.0185)",0.0176
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0137,"(0.0129,0.0144)",0.0137
"e1a4","Effect of screening, same treatment",25,"MRR",0.7784,"(0.7608,0.7971)",0.778
"e1a4","Effect of screening, same treatment",25,"ARR",0.0039,"(0.0035,0.0042)",0.0039
"e1a4","Effect of screening, same treatment",25,"NNS",256.4103,"(238.0952,287.3563)",256.8123
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.01,"(0.0096,0.0107)",0.01
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0092,"(0.0087,0.0098)",0.0092
"e2a1","Effect of screening, same treatment",25,"MRR",0.92,"(0.8987,0.9332)",0.9153
"e2a1","Effect of screening, same treatment",25,"ARR",8e-04,"(7e-04,0.001)",8e-04
"e2a1","Effect of screening, same treatment",25,"NNS",1250,"(956.7308,1504.4098)",1197.1557
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0138,"(0.0133,0.0145)",0.0138
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0119,"(0.0112,0.0125)",0.0119
"e2a2","Effect of screening, same treatment",25,"MRR",0.8623,"(0.8411,0.8742)",0.8562
"e2a2","Effect of screening, same treatment",25,"ARR",0.0019,"(0.0017,0.0022)",0.002
"e2a2","Effect of screening, same treatment",25,"NNS",526.3158,"(450.4505,571.6105)",504.5164
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0169,"(0.0162,0.0176)",0.0169
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.014,"(0.0133,0.0147)",0.014
"e2a3","Effect of screening, same treatment",25,"MRR",0.8284,"(0.8118,0.8446)",0.827
"e2a3","Effect of screening, same treatment",25,"ARR",0.0029,"(0.0026,0.0032)",0.0029
"e2a3","Effect of screening, same treatment",25,"NNS",344.8276,"(309.018,381.6794)",343.0748
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0194,"(0.0186,0.0202)",0.0194
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0157,"(0.0149,0.0165)",0.0157
"e2a4","Effect of screening, same treatment",25,"MRR",0.8093,"(0.7917,0.8262)",0.8107
"e2a4","Effect of screening, same treatment",25,"ARR",0.0037,"(0.0034,0.004)",0.0037
"e2a4","Effect of screening, same treatment",25,"NNS",270.2703,"(251.859,297.3635)",272.8858
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0114,"(0.0108,0.0122)",0.0114
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0108,"(0.0102,0.0115)",0.0108
"e3a1","Effect of screening, same treatment",25,"MRR",0.9474,"(0.9218,0.9642)",0.9431
"e3a1","Effect of screening, same treatment",25,"ARR",6e-04,"(4e-04,9e-04)",7e-04
"e3a1","Effect of screening, same treatment",25,"NNS",1666.6667,"(1104.36,2471.0366)",1608.1311
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0152,"(0.0145,0.016)",0.0152
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0134,"(0.0128,0.0141)",0.0134
"e3a2","Effect of screening, same treatment",25,"MRR",0.8816,"(0.8682,0.8965)",0.8824
