"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0015,"(0.0013,0.0017)",0.0015
"e1a1","Effect of screening, same treatment",10,"MRR",0.7895,"(0.7748,0.8656)",0.8212
"e1a1","Effect of screening, same treatment",10,"ARR",4e-04,"(2e-04,4e-04)",3e-04
"e1a1","Effect of screening, same treatment",10,"NNS",2500,"(2325.5814,4166.6667)",3090.06
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0068,"(0.0063,0.0073)",0.0068
"e1a1","Effect of screening, same treatment",25,"MRR",0.8293,"(0.8016,0.852)",0.8279
"e1a1","Effect of screening, same treatment",25,"ARR",0.0014,"(0.0012,0.0016)",0.0014
"e1a1","Effect of screening, same treatment",25,"NNS",714.2857,"(611.3917,855.6814)",712.7282
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0028,"(0.0025,0.0031)",0.0028
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0026)",0.0023
"e1a2","Effect of screening, same treatment",10,"MRR",0.8214,"(0.7914,0.8736)",0.8307
"e1a2","Effect of screening, same treatment",10,"ARR",5e-04,"(3e-04,6e-04)",5e-04
"e1a2","Effect of screening, same treatment",10,"NNS",2000,"(1693.9655,2901.2605)",2143.2318
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.012,"(0.0113,0.0126)",0.012
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.01,"(0.0095,0.0106)",0.01
"e1a2","Effect of screening, same treatment",25,"MRR",0.8333,"(0.8126,0.8594)",0.8346
"e1a2","Effect of screening, same treatment",25,"ARR",0.002,"(0.0017,0.0023)",0.002
"e1a2","Effect of screening, same treatment",25,"NNS",500,"(440.5286,590.2778)",505.6061
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0033,0.004)",0.0036
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.003,"(0.0027,0.0033)",0.003
"e1a3","Effect of screening, same treatment",10,"MRR",0.8333,"(0.8003,0.8695)",0.8338
"e1a3","Effect of screening, same treatment",10,"ARR",6e-04,"(5e-04,7e-04)",6e-04
"e1a3","Effect of screening, same treatment",10,"NNS",1666.6667,"(1360.1444,2127.6596)",1680.5652
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0151,"(0.0143,0.0159)",0.0151
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0126,"(0.012,0.0134)",0.0126
"e1a3","Effect of screening, same treatment",25,"MRR",0.8344,"(0.8159,0.8552)",0.8368
"e1a3","Effect of screening, same treatment",25,"ARR",0.0025,"(0.0021,0.0028)",0.0025
"e1a3","Effect of screening, same treatment",25,"NNS",400,"(360.9504,465.2345)",407.8771
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0044,"(0.0041,0.0047)",0.0044
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0037,"(0.0034,0.004)",0.0037
"e1a4","Effect of screening, same treatment",10,"MRR",0.8409,"(0.8087,0.8656)",0.8363
"e1a4","Effect of screening, same treatment",10,"ARR",7e-04,"(6e-04,8e-04)",7e-04
"e1a4","Effect of screening, same treatment",10,"NNS",1428.5714,"(1183.1232,1754.386)",1413.0125
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0167,0.0185)",0.0176
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0147,"(0.014,0.0155)",0.0147
"e1a4","Effect of screening, same treatment",25,"MRR",0.8352,"(0.821,0.8555)",0.8385
"e1a4","Effect of screening, same treatment",25,"ARR",0.0029,"(0.0025,0.0031)",0.0028
"e1a4","Effect of screening, same treatment",25,"NNS",344.8276,"(318.9103,398.4921)",353.3792
"e2a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0023,"(0.002,0.0026)",0.0023
"e2a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0019,"(0.0016,0.0021)",0.0019
"e2a1","Effect of screening, same treatment",10,"MRR",0.8261,"(0.7707,0.8727)",0.8265
"e2a1","Effect of screening, same treatment",10,"ARR",4e-04,"(3e-04,5e-04)",4e-04
"e2a1","Effect of screening, same treatment",10,"NNS",2500,"(1834.1751,3703.7037)",2621.5581
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.01,"(0.0096,0.0107)",0.01
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0083,"(0.0076,0.0089)",0.0083
"e2a1","Effect of screening, same treatment",25,"MRR",0.83,"(0.8,0.852)",0.8265
"e2a1","Effect of screening, same treatment",25,"ARR",0.0017,"(0.0015,0.002)",0.0017
"e2a1","Effect of screening, same treatment",25,"NNS",588.2353,"(493.7692,683.0149)",578.8594
"e2a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0032,"(0.0029,0.0035)",0.0032
"e2a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0027,"(0.0024,0.003)",0.0027
"e2a2","Effect of screening, same treatment",10,"MRR",0.8438,"(0.79,0.8681)",0.8331
"e2a2","Effect of screening, same treatment",10,"ARR",5e-04,"(4e-04,7e-04)",5e-04
"e2a2","Effect of screening, same treatment",10,"NNS",2000,"(1458.9552,2439.0244)",1896.833
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0138,"(0.0133,0.0145)",0.0138
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0115,"(0.0109,0.0122)",0.0115
"e2a2","Effect of screening, same treatment",25,"MRR",0.8333,"(0.8119,0.8521)",0.8328
"e2a2","Effect of screening, same treatment",25,"ARR",0.0023,"(0.002,0.0026)",0.0023
"e2a2","Effect of screening, same treatment",25,"NNS",434.7826,"(384.5471,500.3)",434.0123
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.004,"(0.0037,0.0044)",0.004
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0034,"(0.0031,0.0037)",0.0034
"e2a3","Effect of screening, same treatment",10,"MRR",0.85,"(0.8032,0.8681)",0.8354
"e2a3","Effect of screening, same treatment",10,"ARR",6e-04,"(5e-04,8e-04)",7e-04
"e2a3","Effect of screening, same treatment",10,"NNS",1666.6667,"(1249.414,1923.0769)",1523.3474
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0169,"(0.0162,0.0176)",0.0169
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0141,"(0.0133,0.0149)",0.0141
"e2a3","Effect of screening, same treatment",25,"MRR",0.8343,"(0.8179,0.8515)",0.835
"e2a3","Effect of screening, same treatment",25,"ARR",0.0028,"(0.0024,0.0031)",0.0028
"e2a3","Effect of screening, same treatment",25,"NNS",357.1429,"(323.0765,409.8361)",359.8656
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0048,"(0.0044,0.0052)",0.0048
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.004,"(0.0037,0.0043)",0.004
"e2a4","Effect of screening, same treatment",10,"MRR",0.8333,"(0.805,0.8643)",0.8374
"e2a4","Effect of screening, same treatment",10,"ARR",8e-04,"(6e-04,9e-04)",8e-04
"e2a4","Effect of screening, same treatment",10,"NNS",1250,"(1075.2688,1626.7848)",1300.0765
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0194,"(0.0186,0.0202)",0.0194
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0162,"(0.0154,0.017)",0.0162
"e2a4","Effect of screening, same treatment",25,"MRR",0.8351,"(0.822,0.8516)",0.8368
"e2a4","Effect of screening, same treatment",25,"ARR",0.0032,"(0.0028,0.0035)",0.0032
"e2a4","Effect of screening, same treatment",25,"NNS",312.5,"(288.5112,350.8772)",316.721
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0026,"(0.0023,0.0029)",0.0026
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0021,"(0.0019,0.0024)",0.0021
"e3a1","Effect of screening, same treatment",10,"MRR",0.8077,"(0.7703,0.8662)",0.8209
"e3a1","Effect of screening, same treatment",10,"ARR",5e-04,"(3e-04,6e-04)",5e-04
"e3a1","Effect of screening, same treatment",10,"NNS",2000,"(1612.0219,2987.9679)",2192.4988
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0114,"(0.0108,0.0122)",0.0114
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0095,"(0.009,0.0101)",0.0095
"e3a1","Effect of screening, same treatment",25,"MRR",0.8333,"(0.8072,0.8544)",0.8307
"e3a1","Effect of screening, same treatment",25,"ARR",0.0019,"(0.0016,0.0023)",0.0019
"e3a1","Effect of screening, same treatment",25,"NNS",526.3158,"(442.3886,615.7211)",521.1011
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0032,0.0039)",0.0036
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.003,"(0.0027,0.0033)",0.003
"e3a2","Effect of screening, same treatment",10,"MRR",0.8333,"(0.7874,0.8639)",0.8283
"e3a2","Effect of screening, same treatment",10,"ARR",6e-04,"(5e-04,8e-04)",6e-04
"e3a2","Effect of screening, same treatment",10,"NNS",1666.6667,"(1298.7013,2106.6046)",1659.6043
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0152,"(0.0145,0.016)",0.0152
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0127,"(0.0121,0.0134)",0.0127
"e3a2","Effect of screening, same treatment",25,"MRR",0.8355,"(0.8155,0.85)",0.8354
"e3a2","Effect of screening, same treatment",25,"ARR",0.0025,"(0.0022,0.0029)",0.0025
"e3a2","Effect of screening, same treatment",25,"NNS",400,"(348.4321,447.4796)",400.3507
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0044,"(0.004,0.0048)",0.0044
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0037,"(0.0033,0.004)",0.0037
"e3a3","Effect of screening, same treatment",10,"MRR",0.8409,"(0.7937,0.8608)",0.8314
"e3a3","Effect of screening, same treatment",10,"ARR",7e-04,"(6e-04,9e-04)",7e-04
"e3a3","Effect of screening, same treatment",10,"NNS",1428.5714,"(1117.0412,1681.4972)",1367.3369
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0183,"(0.0175,0.0191)",0.0183
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0153,"(0.0145,0.0161)",0.0153
"e3a3","Effect of screening, same treatment",25,"MRR",0.8361,"(0.8182,0.851)",0.837
"e3a3","Effect of screening, same treatment",25,"ARR",0.003,"(0.0026,0.0033)",0.003
"e3a3","Effect of screening, same treatment",25,"NNS",333.3333,"(300.7299,380.3059)",336.4765
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0051,"(0.0048,0.0056)",0.0051
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0043,"(0.0039,0.0046)",0.0043
"e3a4","Effect of screening, same treatment",10,"MRR",0.8431,"(0.799,0.8599)",0.8338
"e3a4","Effect of screening, same treatment",10,"ARR",8e-04,"(7e-04,0.001)",9e-04
"e3a4","Effect of screening, same treatment",10,"NNS",1250,"(1000,1419.0141)",1184.1283
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0208,"(0.0199,0.0217)",0.0208
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0174,"(0.0165,0.0182)",0.0174
"e3a4","Effect of screening, same treatment",25,"MRR",0.8365,"(0.8232,0.8521)",0.8384
"e3a4","Effect of screening, same treatment",25,"ARR",0.0034,"(0.003,0.0037)",0.0034
"e3a4","Effect of screening, same treatment",25,"NNS",294.1176,"(268.4388,332.8073)",298.438
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0029,"(0.0025,0.0033)",0.0029
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0024,"(0.0021,0.0026)",0.0024
"e4a1","Effect of screening, same treatment",10,"MRR",0.8276,"(0.7685,0.8698)",0.8185
"e4a1","Effect of screening, same treatment",10,"ARR",5e-04,"(4e-04,7e-04)",5e-04
"e4a1","Effect of screening, same treatment",10,"NNS",2000,"(1408.4507,2777.7778)",1940.6962
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0126,"(0.012,0.0133)",0.0126
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0105,"(0.01,0.0112)",0.0105
"e4a1","Effect of screening, same treatment",25,"MRR",0.8333,"(0.8113,0.8579)",0.8351
"e4a1","Effect of screening, same treatment",25,"ARR",0.0021,"(0.0018,0.0024)",0.0021
"e4a1","Effect of screening, same treatment",25,"NNS",476.1905,"(420.9365,564.9718)",484.6542
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0039,"(0.0035,0.0042)",0.0039
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0032,"(0.0029,0.0035)",0.0032
"e4a2","Effect of screening, same treatment",10,"MRR",0.8205,"(0.7883,0.8644)",0.826
"e4a2","Effect of screening, same treatment",10,"ARR",7e-04,"(5e-04,8e-04)",7e-04
"e4a2","Effect of screening, same treatment",10,"NNS",1428.5714,"(1219.5122,1923.0769)",1509.0128
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0164,"(0.0157,0.0173)",0.0164
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0138,"(0.0132,0.0144)",0.0138
"e4a2","Effect of screening, same treatment",25,"MRR",0.8415,"(0.8242,0.8554)",0.8384
"e4a2","Effect of screening, same treatment",25,"ARR",0.0026,"(0.0024,0.003)",0.0027
"e4a2","Effect of screening, same treatment",25,"NNS",384.6154,"(330.994,420.3743)",378.5283
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0047,"(0.0043,0.0051)",0.0047
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0039,"(0.0036,0.0042)",0.0039
"e4a3","Effect of screening, same treatment",10,"MRR",0.8298,"(0.796,0.8655)",0.8293
"e4a3","Effect of screening, same treatment",10,"ARR",8e-04,"(6e-04,0.001)",8e-04
"e4a3","Effect of screening, same treatment",10,"NNS",1250,"(1030.506,1626.7848)",1264.4973
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0195,"(0.0186,0.0204)",0.0195
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0163,"(0.0156,0.017)",0.0163
"e4a3","Effect of screening, same treatment",25,"MRR",0.8359,"(0.8253,0.8583)",0.8394
"e4a3","Effect of screening, same treatment",25,"ARR",0.0032,"(0.0028,0.0035)",0.0031
"e4a3","Effect of screening, same treatment",25,"NNS",312.5,"(289.8155,361.16)",321.0492
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0054,"(0.0051,0.0059)",0.0054
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0045,"(0.0042,0.0049)",0.0045
