"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0017,"(0.0015,0.0019)",0.0017
"e1a1","Effect of screening, same treatment",10,"MRR",0.8947,"(0.8757,0.963)",0.9221
"e1a1","Effect of screening, same treatment",10,"ARR",2e-04,"(1e-04,2e-04)",1e-04
"e1a1","Effect of screening, same treatment",10,"NNS",5000,"(4252.7174,14285.7143)",7589.3967
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0076,"(0.0071,0.0082)",0.0076
"e1a1","Effect of screening, same treatment",25,"MRR",0.9268,"(0.9117,0.945)",0.9273
"e1a1","Effect of screening, same treatment",25,"ARR",6e-04,"(5e-04,7e-04)",6e-04
"e1a1","Effect of screening, same treatment",25,"NNS",1666.6667,"(1407.7381,2151.9426)",1702.8363
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0028,"(0.0025,0.0031)",0.0028
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0024,"(0.0021,0.0027)",0.0024
"e1a2","Effect of screening, same treatment",10,"MRR",0.8571,"(0.7929,0.8875)",0.8443
"e1a2","Effect of screening, same treatment",10,"ARR",4e-04,"(3e-04,6e-04)",4e-04
"e1a2","Effect of screening, same treatment",10,"NNS",2500,"(1724.1379,3393.6782)",2356.4228
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.012,"(0.0113,0.0126)",0.012
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0103,"(0.0097,0.0109)",0.0103
"e1a2","Effect of screening, same treatment",25,"MRR",0.8583,"(0.8358,0.8759)",0.8555
"e1a2","Effect of screening, same treatment",25,"ARR",0.0017,"(0.0015,0.002)",0.0017
"e1a2","Effect of screening, same treatment",25,"NNS",588.2353,"(494.791,680.8609)",578.8954
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0033,0.004)",0.0036
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0029,"(0.0026,0.0033)",0.0029
"e1a3","Effect of screening, same treatment",10,"MRR",0.8056,"(0.7622,0.8449)",0.8109
"e1a3","Effect of screening, same treatment",10,"ARR",7e-04,"(6e-04,9e-04)",7e-04
"e1a3","Effect of screening, same treatment",10,"NNS",1428.5714,"(1148.7112,1802.7597)",1481.8034
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0151,"(0.0143,0.0159)",0.0151
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0124,"(0.0117,0.0132)",0.0124
"e1a3","Effect of screening, same treatment",25,"MRR",0.8212,"(0.804,0.8407)",0.8229
"e1a3","Effect of screening, same treatment",25,"ARR",0.0027,"(0.0024,0.003)",0.0027
"e1a3","Effect of screening, same treatment",25,"NNS",370.3704,"(336.0169,424.6754)",375.6581
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0044,"(0.0041,0.0047)",0.0044
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0035,"(0.0031,0.0038)",0.0035
"e1a4","Effect of screening, same treatment",10,"MRR",0.7955,"(0.7485,0.8231)",0.7928
"e1a4","Effect of screening, same treatment",10,"ARR",9e-04,"(8e-04,0.0011)",9e-04
"e1a4","Effect of screening, same treatment",10,"NNS",1111.1111,"(913.0525,1325)",1117.0628
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0167,0.0185)",0.0176
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0142,"(0.0133,0.0149)",0.0142
"e1a4","Effect of screening, same treatment",25,"MRR",0.8068,"(0.7891,0.8215)",0.8055
"e1a4","Effect of screening, same treatment",25,"ARR",0.0034,"(0.003,0.0037)",0.0034
"e1a4","Effect of screening, same treatment",25,"NNS",294.1176,"(267.7202,328.5642)",293.1476
"e2a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0023,"(0.002,0.0026)",0.0023
"e2a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0022,"(0.0019,0.0025)",0.0022
"e2a1","Effect of screening, same treatment",10,"MRR",0.9565,"(0.958,1.0108)",0.9863
"e2a1","Effect of screening, same treatment",10,"ARR",1e-04,"(0,1e-04)",0
"e2a1","Effect of screening, same treatment",10,"NNS",10000,"(-50000,1e+05)",30582.1956
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.01,"(0.0096,0.0107)",0.01
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0099,"(0.0094,0.0105)",0.0099
"e2a1","Effect of screening, same treatment",25,"MRR",0.99,"(0.9748,0.9975)",0.9853
"e2a1","Effect of screening, same treatment",25,"ARR",1e-04,"(0,3e-04)",1e-04
"e2a1","Effect of screening, same treatment",25,"NNS",10000,"(3919.2308,42083.3333)",10342.5473
