"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0014,"(0.0012,0.0016)",0.0014
"e1a1","Effect of screening, same treatment",10,"MRR",0.7368,"(0.7011,0.824)",0.7661
"e1a1","Effect of screening, same treatment",10,"ARR",5e-04,"(3e-04,6e-04)",4e-04
"e1a1","Effect of screening, same treatment",10,"NNS",2000,"(1769.2669,3125)",2353.0787
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0064,"(0.0059,0.0069)",0.0064
"e1a1","Effect of screening, same treatment",25,"MRR",0.7805,"(0.744,0.8032)",0.7742
"e1a1","Effect of screening, same treatment",25,"ARR",0.0018,"(0.0016,0.0021)",0.0019
"e1a1","Effect of screening, same treatment",25,"NNS",555.5556,"(478.3654,625.2197)",542.596
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0028,"(0.0025,0.0031)",0.0028
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0019,"(0.0016,0.0021)",0.0019
"e1a2","Effect of screening, same treatment",10,"MRR",0.6786,"(0.6161,0.7275)",0.6732
"e1a2","Effect of screening, same treatment",10,"ARR",9e-04,"(7e-04,0.0011)",9e-04
"e1a2","Effect of screening, same treatment",10,"NNS",1111.1111,"(904.7912,1352.5114)",1102.8781
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.012,"(0.0113,0.0126)",0.012
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0083,"(0.0077,0.0088)",0.0083
"e1a2","Effect of screening, same treatment",25,"MRR",0.6917,"(0.6615,0.7152)",0.6875
"e1a2","Effect of screening, same treatment",25,"ARR",0.0037,"(0.0034,0.0041)",0.0038
"e1a2","Effect of screening, same treatment",25,"NNS",270.2703,"(244.1348,294.9853)",266.9501
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0033,0.004)",0.0036
"e1a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0026)",0.0023
"e1a3","Effect of screening, same treatment",10,"MRR",0.6389,"(0.5815,0.6831)",0.6346
"e1a3","Effect of screening, same treatment",10,"ARR",0.0013,"(0.0011,0.0016)",0.0013
"e1a3","Effect of screening, same treatment",10,"NNS",769.2308,"(638.8821,881.2684)",759.1635
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0151,"(0.0143,0.0159)",0.0151
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0098,"(0.0092,0.0104)",0.0098
"e1a3","Effect of screening, same treatment",25,"MRR",0.649,"(0.6227,0.674)",0.6486
"e1a3","Effect of screening, same treatment",25,"ARR",0.0053,"(0.0049,0.0057)",0.0053
"e1a3","Effect of screening, same treatment",25,"NNS",188.6792,"(175.2773,205.6081)",189.0521
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0044,"(0.0041,0.0047)",0.0044
"e1a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0027,"(0.0024,0.003)",0.0027
"e1a4","Effect of screening, same treatment",10,"MRR",0.6136,"(0.56,0.6545)",0.6131
