"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0056,"(0.0051,0.0061)",0.0056
"e1a1","Effect of screening, same treatment",25,"MRR",0.6747,"(0.6426,0.7105)",0.6773
"e1a1","Effect of screening, same treatment",25,"ARR",0.0027,"(0.0023,0.003)",0.0027
"e1a1","Effect of screening, same treatment",25,"NNS",370.3704,"(334.858,432.0141)",374.1807
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.008,"(0.0074,0.0085)",0.008
"e1a2","Effect of screening, same treatment",25,"MRR",0.6154,"(0.5896,0.6464)",0.6138
"e1a2","Effect of screening, same treatment",25,"ARR",0.005,"(0.0045,0.0054)",0.005
"e1a2","Effect of screening, same treatment",25,"NNS",200,"(184.1457,222.7712)",199.8
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0096,"(0.009,0.0102)",0.0096
"e1a3","Effect of screening, same treatment",25,"MRR",0.5926,"(0.5659,0.6176)",0.5911
"e1a3","Effect of screening, same treatment",25,"ARR",0.0066,"(0.0062,0.0071)",0.0066
"e1a3","Effect of screening, same treatment",25,"NNS",151.5152,"(140.6045,162.2267)",150.8733
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0108,"(0.0101,0.0114)",0.0108
"e1a4","Effect of screening, same treatment",25,"MRR",0.5806,"(0.5546,0.6083)",0.5801
"e1a4","Effect of screening, same treatment",25,"ARR",0.0078,"(0.0072,0.0083)",0.0078
"e1a4","Effect of screening, same treatment",25,"NNS",128.2051,"(119.8219,138.6151)",128.4102
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0097,"(0.009,0.0102)",0.0097
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0077,"(0.0071,0.0081)",0.0077
"e2a1","Effect of screening, same treatment",25,"MRR",0.7938,"(0.7689,0.8189)",0.7949
"e2a1","Effect of screening, same treatment",25,"ARR",0.002,"(0.0017,0.0023)",0.002
"e2a1","Effect of screening, same treatment",25,"NNS",500,"(440.5286,581.3953)",506.113
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0144,"(0.0136,0.0151)",0.0144
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.01,"(0.0094,0.0107)",0.01
"e2a2","Effect of screening, same treatment",25,"MRR",0.6944,"(0.6772,0.7234)",0.6992
"e2a2","Effect of screening, same treatment",25,"ARR",0.0044,"(0.0039,0.0047)",0.0043
"e2a2","Effect of screening, same treatment",25,"NNS",227.2727,"(213.4152,255.1362)",232.0825
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0168,0.0184)",0.0176
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0117,"(0.011,0.0123)",0.0117
"e2a3","Effect of screening, same treatment",25,"MRR",0.6648,"(0.6388,0.6852)",0.6626
"e2a3","Effect of screening, same treatment",25,"ARR",0.0059,"(0.0055,0.0065)",0.0059
"e2a3","Effect of screening, same treatment",25,"NNS",169.4915,"(154.6732,181.698)",168.5985
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0199,"(0.0192,0.0209)",0.0199
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0128,"(0.0122,0.0135)",0.0128
"e2a4","Effect of screening, same treatment",25,"MRR",0.6432,"(0.6187,0.6693)",0.6439
"e2a4","Effect of screening, same treatment",25,"ARR",0.0071,"(0.0066,0.0077)",0.0071
"e2a4","Effect of screening, same treatment",25,"NNS",140.8451,"(129.7591,151.9757)",141.0347
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.011,"(0.0103,0.0115)",0.011
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0096,"(0.0091,0.0101)",0.0096
"e3a1","Effect of screening, same treatment",25,"MRR",0.8727,"(0.8602,0.9007)",0.8781
"e3a1","Effect of screening, same treatment",25,"ARR",0.0014,"(0.0011,0.0016)",0.0013
"e3a1","Effect of screening, same treatment",25,"NNS",714.2857,"(645.1613,921.8909)",754.3921
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0156,"(0.0149,0.0164)",0.0156
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.012,"(0.0113,0.0127)",0.012
"e3a2","Effect of screening, same treatment",25,"MRR",0.7692,"(0.7466,0.785)",0.7652
"e3a2","Effect of screening, same treatment",25,"ARR",0.0036,"(0.0033,0.0041)",0.0037
"e3a2","Effect of screening, same treatment",25,"NNS",277.7778,"(246.5669,301.2529)",273.2917
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0189,"(0.0181,0.0198)",0.0189
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0136,"(0.0128,0.0142)",0.0136
"e3a3","Effect of screening, same treatment",25,"MRR",0.7196,"(0.6988,0.74)",0.7197
"e3a3","Effect of screening, same treatment",25,"ARR",0.0053,"(0.0048,0.0058)",0.0053
"e3a3","Effect of screening, same treatment",25,"NNS",188.6792,"(173.8984,206.9109)",189.3587
